rating_R,cast,man,man,family,country,young,rating_TV-G,love,love,woman,home,rating_G,duration,black,life,life,rating_TV-MA,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0.0,7367,0,0,0,3325,0,0.0,0,0,0,0,0.0,125,0,0,0,0.8415693943293676,0,0.0,0,0,2012.2078469716469,0.0,0,0,0,0,0,9303,0.0,0,0,0,0.0,0.15843060567063239
0.0,4370,0,0,0,9337,0,0.0,0,0,0,0,0.0,83,0,0,0,0.10528120908630678,0,0.0,0,0,2010.1580932999493,0.0,0,0,0,0,0,4557,0.0,0,0,0,0.0,0.8947187909136932
0.6023442998982926,4653,0,0,0,9337,0,0.0,0,0,0,0,0.0,115,0,0,0,0.0,0,0.0,0,0,2011.783589900712,0.0,0,0,0,0,0,5098,0.0,0,0,0,0.0,0.39765570010170737
0.0,1380,0,0,0,3325,0,0.0,0,0,0,0,0.0,124,0,0,0,0.7442466567355684,0,0.0,0,0,2013.7672600297933,0.0,0,0,0,0,0,9230,0.0,0,0,0,0.0,0.25575334326443155
0.7245078655782051,9150,0,0,0,3325,0,0.0,0,0,0,0,0.0,109,0,0,0,0.0,0,0.0,0,0,2011.101968537687,0.0,0,0,0,0,0,4415,0.0,0,0,0,0.0,0.2754921344217949
1.0,7394,0,0,0,3543,0,0.0,0,0,0,0,0.0,100,0,0,0,0.0,0,0.0,0,0,2008.8672807191874,0.0,0,0,0,0,0,6239,0.0,0,0,0,0.0,0.0
0.982861053930127,4309,0,0,0,9337,0,0.0,0,0,0,0,0.0,116,0,0,0,0.0,0,0.0,0,0,1992.4798904899565,0.0,0,0,0,0,0,2537,0.0,0,0,0,0.0,0.017138946069872985
0.0,7647,0,0,0,1325,0,0.0,0,0,0,0,0.0,177,0,0,0,0.0,0,0.0,0,0,2004.1722178630753,0.12704689834012628,0,0,0,0,0,5021,0.8729531016598737,0,0,0,0.0,0.0
0.0,7254,0,0,0,9337,0,0.0,0,0,0,0,0.0,89,0,0,0,0.49958616267478173,0,0.0,0,0,2017.9975169760487,0.0,0,0,0,0,0,4340,0.0,0,0,0,0.0,0.0
1.0,3621,0,0,0,9337,0,0.0,0,0,0,0,0.0,109,0,0,0,0.0,0,0.0,0,0,2010.3862165347628,0.0,0,0,0,0,0,9798,0.0,0,0,0,0.0,0.0
0.0,9513,0,0,0,3537,0,0.0,0,0,0,0,0.0,105,0,0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,8496,0.0,0,0,0,0.0,1.0
0.0,6500,0,0,0,9337,0,0.0,0,0,0,0,0.0,116,0,0,0,0.0,0,0.0,0,0,2017.806394815291,0.0,0,0,0,0,0,5812,0.0,0,0,0,0.0,1.0
1.0,4428,0,0,0,3325,0,0.0,0,0,0,0,0.0,96,0,0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,9737,0.0,0,0,0,0.0,0.0
0.09963699655340963,8324,0,0,0,9337,0,0.0,0,0,0,0,0.0,97,0,0,0,0.0,0,0.0,0,0,2008.7047190448056,0.0,0,0,0,0,0,1178,0.0,0,0,0,0.0,0.0
0.599554235753475,1811,0,0,0,9337,0,0.0,0,0,0,0,0.0,140,0,0,0,0.0,0,0.0,0,0,1979.9977711787674,0.0,0,0,0,0,0,8832,0.0,0,0,0,0.0,0.0
1.0,3120,0,0,0,1680,0,0.0,0,0,0,0,0.0,104,0,0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,6349,0.0,0,0,0,0.0,0.0
0.0,1947,0,0,0,4012,0,0.0,0,0,0,0,0.0,119,0,0,0,0.0,0,0.0,0,0,2001.1513055256737,0.0,0,0,0,0,0,6762,0.4501865036676843,0,0,0,0.0,0.5498134963323157
0.0,9804,0,0,0,6582,0,0.0,0,0,0,0,0.0,93,0,0,0,0.0,0,0.0,0,0,1990.9730729529917,1.0,0,0,0,0,0,3119,0.0,0,0,0,0.0,0.0
0.22482361374958604,5953,0,0,0,6044,0,0.0,0,0,0,0,0.0,121,0,0,0,0.775176386250414,0,0.0,0,0,2016.550352772501,0.0,0,0,0,0,0,6551,0.0,0,0,0,0.0,0.0
0.0,7928,0,0,0,9337,0,0.0,0,0,0,0,0.0,114,0,0,0,0.0,0,0.0,0,0,2007.0603618112325,0.0,0,0,0,0,0,7099,0.0,0,0,0,0.0,1.0
0.20369348950498134,4929,0,0,0,9337,0,0.0,0,0,0,0,0.0,104,0,0,0,0.0,0,0.0,0,0,2015.3519846364352,0.0,0,0,0,0,0,1554,0.0,0,0,0,0.0,0.0
0.46840793475820197,7624,0,0,0,6582,0,0.0,0,0,0,0,0.0,114,0,0,0,0.0,0,0.0,0,0,1999.6689064139466,0.0,0,0,0,0,0,5895,0.0,0,0,0,0.0,0.0
0.9191274117464897,2923,0,0,0,9337,0,0.0,0,0,0,0,0.0,133,0,0,0,0.08087258825351029,0,0.0,0,0,2004.646980706028,0.0,0,0,0,0,0,4521,0.0,0,0,0,0.0,0.0
0.0,1817,0,0,0,9337,0,0.0,0,0,0,0,0.0,115,0,0,0,0.0,0,0.0,0,0,2007.913769111445,0.0,0,0,0,0,0,3224,0.0,0,0,0,0.0,1.0
1.0,6226,0,0,0,9337,1,0.0,0,0,0,0,0.0,115,0,0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,5980,0.0,0,0,0,0.0,0.0
0.9505614604401424,5078,0,0,0,9337,0,0.0,0,0,0,0,0.0,117,0,0,0,0.04943853955985755,0,0.0,0,0,1993.2854020285563,0.0,0,0,0,0,0,2538,0.0,0,0,0,0.0,0.0
0.08941781168198604,1222,0,0,0,9337,0,0.0,0,0,0,0,0.0,82,0,0,0,0.910582188318014,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,9214,0.0,0,0,0,0.0,0.0
1.0,3770,0,0,0,9337,0,0.0,0,0,0,0,0.0,99,0,0,0,0.0,0,0.0,0,0,2010.3081349092017,0.0,0,0,0,0,0,7830,0.0,0,0,0,0.0,0.0
0.0,3515,0,0,0,9337,0,0.0,0,0,0,0,0.0,120,0,0,0,0.0,0,0.0,0,1,1976.0,0.0,0,0,0,0,0,8620,0.0,0,0,0,0.0,0.0
0.0,3196,0,0,0,9337,0,0.0,0,0,0,0,0.0,114,0,0,0,0.5232247262193698,0,0.0,0,0,2015.5232247262193,0.4767752737806302,0,0,0,0,0,8139,0.0,0,0,0,0.0,0.0
0.21923185806530987,9127,0,0,0,6044,0,0.0,0,0,0,0,0.0,102,0,0,0,0.0,0,0.0,0,0,1992.1384920258288,0.0,0,0,0,0,0,3487,0.0,0,0,0,0.0,0.0
0.0,7644,0,0,0,4466,0,0.0,0,0,0,0,0.0,109,0,0,0,0.0,0,0.0,0,0,2001.570407909077,1.0,0,0,0,0,0,4164,0.0,0,0,0,0.0,0.0
1.0,9959,0,0,0,8361,0,0.0,0,0,0,0,0.0,90,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,8512,0.0,0,0,0,0.0,0.0
1.0,5465,0,0,0,9337,0,0.0,0,0,0,0,0.0,128,0,0,0,0.0,0,0.0,0,0,1993.5601092591764,0.0,0,0,0,0,0,1429,0.0,0,0,0,0.0,0.0
0.30628289772393,4613,0,0,0,8107,0,0.0,0,0,0,0,0.0,133,0,0,0,0.0,0,0.0,0,0,2015.0811513068281,0.0,0,0,0,0,0,3750,0.69371710227607,0,0,0,0.0,0.0
0.0,2880,0,0,0,6628,0,0.0,0,0,0,0,0.0,93,0,0,0,0.4205985084515079,0,0.0,0,0,2002.6179552535452,0.5794014915484921,0,0,0,0,0,5509,0.0,0,0,0,0.0,0.0
0.0,7397,0,0,0,4096,0,0.0,0,0,0,0,0.0,87,0,0,0,1.0,0,0.0,0,0,1997.0,0.0,0,0,0,0,0,9093,0.0,0,0,0,0.0,0.0
0.0,2071,0,0,0,9337,0,0.0,0,0,0,0,0.0,80,0,0,0,0.0,0,0.0,0,0,2006.8561918503087,0.0,0,0,0,0,0,4545,0.0,0,0,0,0.0,0.7617990944787578
1.0,2098,0,0,0,9337,0,0.0,0,0,0,0,0.0,126,0,0,0,0.0,0,0.0,0,0,2006.6968827118108,0.0,0,0,0,0,0,8873,0.0,0,0,0,0.0,0.0
1.0,9523,0,0,0,9337,0,0.0,0,0,0,0,0.0,116,0,0,0,0.0,0,0.0,0,0,2015.4189368555974,0.0,0,0,0,0,0,5019,0.0,0,0,0,0.0,0.0
1.0,5824,0,0,0,3397,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,0,2017.6788390765232,0.0,0,0,0,0,0,9736,0.0,0,0,0,0.0,0.0
0.0,3685,0,0,0,1325,0,0.0,0,0,0,0,0.0,149,0,0,0,0.0,0,0.0,0,0,1985.9944432361297,1.0,0,0,0,0,0,6988,0.0,0,0,0,0.0,0.0
0.09709734545681559,1545,0,0,0,9337,0,0.0,0,0,0,0,0.0,111,0,0,0,0.9029026545431844,0,0.0,0,0,2017.7087079636296,0.0,0,0,0,0,0,6086,0.0,0,0,0,0.0,0.0
0.0,8463,0,0,0,1325,0,0.0,0,0,0,0,0.0,144,0,0,0,0.0,0,0.0,0,0,2006.5111077976378,1.0,0,0,0,0,0,5205,0.0,0,0,0,0.0,0.0
0.0,8508,0,0,0,9337,0,0.0,0,0,0,0,0.0,125,0,0,0,0.0,0,0.0,0,0,2005.849839684833,0.0,0,0,0,0,0,8661,0.0,0,0,0,0.0,0.14229536037176294
1.0,3396,0,0,0,7603,0,0.0,0,0,0,0,0.0,172,0,0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,9876,0.0,0,0,0,0.0,0.0
0.5498460942817477,7761,0,0,0,9337,0,0.0,0,0,0,0,0.0,88,0,0,0,0.0,0,0.0,0,0,2013.398768754254,0.0,0,0,0,0,0,9294,0.0,0,0,0,0.0,0.4501539057182523
0.11307386574813216,1946,0,0,0,6044,0,0.0,0,0,0,0,0.0,100,0,0,0,0.8869261342518678,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,9732,0.0,0,0,0,0.0,0.0
1.0,1604,0,0,0,9390,0,0.0,0,0,0,0,0.0,99,0,0,0,0.0,0,0.0,0,0,2016.3128898443442,0.0,0,0,0,0,0,5147,0.0,0,0,0,0.0,0.0
1.0,6933,0,0,0,7642,0,0.0,0,0,0,0,0.0,105,0,0,0,0.0,0,0.0,0,0,2012.5719440138143,0.0,0,0,0,0,0,4407,0.0,0,0,0,0.0,0.0
0.0,2511,0,2,0,7694,0,0.0,0,0,0,0,0.0,113,0,0,0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,0,6629,0.0,0,0,0,0.0,1.0
0.13998159980645497,7263,0,0,0,6044,0,0.0,0,0,0,0,0.0,108,0,0,0,0.860018400193545,0,0.0,0,0,2020.4400736007742,0.0,0,0,0,0,0,8990,0.0,0,0,0,0.0,0.0
0.0,6966,0,0,0,6044,0,0.0,0,0,0,0,0.0,124,0,0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,6495,0.0,0,0,0,0.0,0.0
0.08375057538475916,5979,0,0,0,9337,0,0.0,0,0,0,0,0.0,91,0,0,0,0.0,0,0.0,0,0,1989.428766686158,0.0,0,0,0,0,0,1471,0.0,0,0,0,0.0,0.9162494246152408
1.0,4940,0,0,0,9362,1,0.0,0,0,0,0,0.0,115,0,0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,5980,0.0,0,0,0,0.0,0.0
0.0,8419,0,0,0,9337,0,0.0,0,0,0,0,0.0,118,0,0,0,0.0,0,0.0,0,0,2017.150721721238,0.0,0,0,0,0,0,5818,0.0,0,0,0,0.0,1.0
0.0,4553,0,0,0,9337,0,0.0,0,0,0,0,0.0,115,0,0,0,0.26164959317689407,0,0.0,0,0,2004.616495931769,0.0,0,0,0,0,0,4606,0.0,0,0,0,0.0,0.7383504068231059
0.2722832092630679,1224,0,0,0,9337,0,0.0,0,0,0,0,0.0,117,0,0,0,0.0,0,0.0,0,0,2011.9157518610539,0.0,0,0,0,0,0,8993,0.0,0,0,0,0.0,0.7277167907369321
0.8316179545929513,7505,0,0,0,9337,0,0.0,0,0,0,0,0.0,85,0,0,0,0.0,0,0.0,0,0,2017.8110334097084,0.0,0,0,0,0,0,3162,0.0,0,0,0,0.0,0.1683820454070487
0.0,9663,0,0,0,1325,0,0.0,0,0,0,0,0.0,167,0,0,0,0.27035044053171264,0,0.0,0,0,2007.784906167444,0.7296495594682874,0,0,0,0,0,4170,0.0,0,0,0,0.0,0.0
0.0,9560,0,0,0,9337,0,0.0,0,0,0,0,0.0,126,0,0,0,0.5264116679204636,0,0.0,0,0,2014.6320583396023,0.0,0,0,0,0,0,5807,0.0,0,0,0,0.0,0.47358833207953643
0.6168334460309255,2059,0,0,0,9337,0,0.0,0,0,0,0,0.0,92,0,0,0,0.3831665539690745,0,0.0,0,0,2016.1494996619072,0.0,0,0,0,0,0,7820,0.0,0,0,0,0.0,0.0
0.0,9921,0,0,0,1325,0,0.0,0,0,0,0,0.0,152,0,0,0,0.0,0,0.0,0,0,1988.7870999994204,1.0,0,0,0,0,0,7004,0.0,0,0,0,0.0,0.0
0.0,4539,0,0,0,4096,0,0.0,0,0,0,0,0.0,98,0,0,0,0.0,0,0.0,0,0,2003.0638758515197,0.9361241484803483,0,0,1,0,0,7608,0.0638758515196517,0,0,0,0.0,0.0
1.0,2952,0,0,0,7694,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,1,2017.0,0.0,0,0,0,0,0,8686,0.0,0,0,0,0.0,0.0
0.0,6303,0,0,0,6044,0,0.0,0,0,0,0,0.0,124,0,0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,8421,0.0,0,0,0,0.0,1.0
0.0,2194,0,0,0,4147,0,0.0,0,0,0,0,0.0,118,0,0,0,0.8619518798543505,0,0.0,0,0,2014.585855639563,0.1380481201456495,0,0,0,0,0,5969,0.0,0,0,0,0.0,0.0
0.0,9005,0,0,0,9337,0,0.0,0,0,0,0,0.0,119,0,0,0,0.0,0,0.0,0,0,2007.2693199818543,0.0,0,0,0,0,0,4549,0.0,0,0,0,0.0,1.0
0.0,2471,0,0,0,6582,0,0.0,0,0,0,0,0.0,104,0,0,0,0.0,0,0.0,0,0,1997.0,1.0,0,0,0,0,0,9297,0.0,0,0,0,0.0,0.0
0.0,6353,0,0,0,5268,0,0.0,0,0,0,0,0.0,110,0,0,0,0.1400437135868704,0,0.0,0,0,2009.4004371358687,0.0,0,0,0,0,0,1861,0.0,0,0,0,0.0,0.0
0.0,9364,0,0,0,9337,0,0.0,0,0,0,0,0.0,106,0,0,1,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,0,9838,0.0,0,0,0,0.0,1.0
0.0,8048,0,0,0,4096,0,0.0,0,0,0,0,0.0,118,0,0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,1,0,1,1371,0.0,0,0,0,0.0,0.0
0.0,5645,0,0,0,7694,0,0.0,0,0,0,0,0.0,86,0,0,0,0.0,0,0.0,0,0,2014.9519278822918,0.0,0,0,0,0,0,2412,0.0,0,0,0,0.0,0.04807211770815145
0.0,1267,0,0,0,1304,0,0.0,0,0,0,0,0.0,161,0,0,0,0.1614301900920848,0,0.0,0,0,2019.3228603801842,0.8385698099079152,0,0,0,0,0,8802,0.0,0,0,0,0.0,0.0
0.0,5706,0,0,0,1325,0,0.0,0,0,0,0,0.0,130,0,0,0,0.0,0,0.0,0,0,2011.9808603419733,0.0,0,0,0,0,0,3714,0.19617206839465984,0,0,0,0.0,0.8038279316053402
0.0,2429,0,0,0,9337,0,0.0,0,0,0,0,0.0,116,0,0,0,0.0,0,0.0,0,0,1997.7329472738786,0.0,0,0,0,0,0,2578,0.0,0,0,0,0.0,1.0
0.0,9272,0,0,0,7694,0,0.0,0,0,0,0,0.0,94,0,0,0,0.19436573579379202,0,0.0,0,0,2016.6112685284124,0.805634264206208,0,0,0,0,0,8089,0.0,0,0,0,0.0,0.0
0.0,3678,0,0,0,9337,0,0.0,0,0,0,0,0.0,111,0,0,0,0.460527760149248,0,0.0,0,0,2013.684222081194,0.0,0,0,0,0,0,1874,0.0,0,0,0,0.0,0.0
0.0,7856,0,0,0,1660,0,0.0,0,0,0,0,0.0,145,0,0,0,0.0,0,0.0,0,0,2006.5989234933768,0.0544475903069751,0,0,0,0,0,6902,0.0,0,0,0,0.0,0.9455524096930249
0.0,8982,0,0,0,4096,0,0.0,0,0,0,0,0.0,118,0,0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,1,0,1,4641,0.0,0,0,0,0.0,0.0
0.9191484493824291,9219,0,1,0,3325,0,0.0,0,0,0,0,0.0,108,0,0,0,0.0,0,0.0,0,0,2010.2425546518527,0.0,0,0,0,0,0,8610,0.0,0,0,0,0.0,0.08085155061757088
0.0,6203,0,0,0,4121,0,0.0,0,0,0,0,0.0,120,0,0,0,0.9300809466543747,0,0.0,0,0,2018.203237866175,0.06991905334562531,0,0,0,0,0,7571,0.0,0,0,0,0.0,0.0
0.0,5861,0,0,0,4056,0,0.0,0,0,0,0,0.0,123,0,0,0,0.37020875440616097,0,0.0,0,0,2016.3702087544061,0.0,0,0,0,0,0,1177,0.0,0,0,0,0.0,0.0
0.7820137613991854,6950,0,0,0,9337,0,0.0,0,0,0,0,0.0,112,0,0,0,0.0,0,0.0,0,0,2003.2697935790122,0.0,0,0,0,0,0,8103,0.0,0,0,0,0.0,0.21798623860081456
1.0,6422,0,0,0,9337,0,0.0,0,0,0,0,0.0,93,0,0,0,0.0,0,0.0,0,0,2018.5431959193947,0.0,0,0,0,0,0,5146,0.0,0,0,0,0.0,0.0
0.3740725725272104,3441,0,0,0,9337,0,0.0,0,0,0,0,0.0,123,0,0,0,0.0,0,0.0,0,0,2003.2295965955987,0.0,0,0,0,0,0,6900,0.0,0,0,0,0.0,0.6259274274727896
0.0,8509,0,1,0,6582,0,0.0,0,0,0,0,0.0,92,0,0,0,0.0,0,0.0,0,0,1983.5747576559152,1.0,0,0,0,0,0,5890,0.0,0,0,0,0.0,0.0
0.0,2671,0,0,0,4271,0,0.0,0,0,0,0,0.0,102,0,0,0,0.0,0,0.0,0,0,2017.3897194342244,0.6779438868448594,0,0,0,0,0,2743,0.0,0,0,0,0.0,0.3220561131551406
0.8404989186069814,8381,0,0,0,2682,0,0.0,0,0,0,0,0.0,89,0,0,0,0.15950108139301855,0,0.0,0,0,2009.6074837791048,0.0,0,0,0,0,0,3517,0.0,0,0,0,0.0,0.0
0.13034787411053084,1533,0,0,0,6582,0,0.0,0,0,0,0,0.0,107,0,0,0,0.0,0,0.0,0,0,2004.8696521258894,0.8696521258894692,0,0,0,0,0,1638,0.0,0,0,0,0.0,0.0
0.0,5641,0,0,0,1325,0,0.0,0,0,0,0,0.0,159,0,0,0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,0,0,2923,0.0,0,0,0,0.0,0.0
1.0,3207,0,0,0,9337,0,0.0,0,0,0,0,0.0,138,0,0,0,0.0,0,0.0,0,0,2003.0,0.0,0,0,0,0,0,9876,0.0,0,0,0,0.0,0.0
0.0,7349,0,0,0,4684,0,0.0,0,0,0,0,0.0,104,0,0,0,0.926270398042914,0,0.0,0,0,2016.8525407960858,0.0,0,0,0,0,0,1274,0.0,0,0,0,0.0,0.0
